frame,time_s,method,end_effector_error.root,end_effector_error.head,end_effector_error.left_hand,end_effector_error.right_hand,end_effector_error.left_foot,end_effector_error.right_foot,root_error.position,root_error.xy,root_error.height,root_error.orientation_rad,root_error.velocity,rotation_error.root_rad,velocity_error.root,velocity_error.head,velocity_error.left_hand,velocity_error.right_hand,velocity_error.left_foot,velocity_error.right_foot,contact.left_foot.mismatch,contact.right_foot.mismatch,sliding.left_foot.speed,sliding.left_foot.active,sliding.right_foot.speed,sliding.right_foot.active,penetration.left_foot.depth,penetration.right_foot.depth,joint_limit.max_violation,joint_limit.violated,smoothness.dof_velocity,smoothness.dof_acceleration,smoothness.dof_jerk,stability.base_height,stability.fallen,stability.torso_tilt_deg,effort.mean_abs_torque,effort.abs_power,tracking.dof_pos,tracking.dof_vel
96,3.2,Direct Mapping,0.12945310127955392,0.21124584806296254,0.026307540259036755,0.07186321499407339,0.10682385496886543,0.21937171774835876,0.12945310127955392,0.12342228662434063,0.0390518193598397,0.0,0.4438819507625212,0.0,0.4438819507625212,2.8661106382253556,2.866653332223977,2.7206234195731036,5.780506434285323,3.3203969304399124,0,0,2.43721460340976,1,3.609219041120221,0,0.09549883153627024,0.0,0.1266503426289679,1,2.233185699567618,10.742467896632258,158.92410409556285,0.7893101575746758,0,0.0,4.454430679018168,144.66571852911585,,
97,3.2333333333333334,Direct Mapping,0.143990637886763,0.13323987619996505,0.17191474750309058,0.3103130896413269,0.21427101424897557,0.13218707019897377,0.143990637886763,0.14157990011548552,0.026238057899281686,0.0,1.0357013980929122,0.0,1.0357013980929122,1.8386946227478327,4.29834161385323,1.9809645202546253,2.5183947777606632,1.952605030073645,0,0,1.9651761497874243,1,1.9002445928211331,0,0.19045817342802515,0.0,0.11335518123761024,1,1.7842987311237934,15.4353376239498,115.03352567063699,0.8021239190352338,0,0.0,3.5589878991137147,86.23187403210429,,
98,3.2666666666666666,Direct Mapping,0.08140352818859266,0.16230930599868074,0.2735119946177731,0.16139091946089898,0.12099441862506094,0.1599929243297502,0.08140352818859266,0.08058265300876291,0.011531280745013306,0.0,1.234992752825936,0.0,1.234992752825936,2.312491375420941,5.766443754374597,4.337854003301132,5.280615750550406,3.385721085447903,0,0,2.8961607250374266,1,3.14664806091386,0,0.0,0.0,0.10010073254164042,1,1.2041631913042978,18.41136960800806,59.15659346915432,0.8398932576795288,0,0.0,2.3843761242117343,40.37248858938254,,
99,3.3,Direct Mapping,0.10270148475240705,0.20366118918547219,0.2956661099615102,0.13407157689274804,0.34315794677971245,0.31191228509308067,0.10270148475240705,0.10077182453616547,0.01981500315420559,0.0,0.9279065562844296,0.0,0.9279065562844296,2.7692818284623915,5.76431943769358,2.4689045852439664,3.1113512811157613,1.9018102717758139,1,0,2.0128236643571324,0,0.8544001746361577,0,0.0,0.0,0.08690172234270077,1,0.9405023853407105,19.379110521893423,47.74557929114824,0.8085469737803099,0,0.0,1.8986683215751123,26.110336898876692,,
100,3.3333333333333335,Direct Mapping,0.10805000712403147,0.2200847062044617,0.16618129253686456,0.162976026820106,0.26169040619004913,0.22422725426672677,0.10805000712403147,0.1021175519128658,0.0353101915999674,0.0,0.5909756331169584,0.0,0.5909756331169584,3.4985083397173513,3.182999643606133,2.7424692748745905,4.024045124323652,6.4043759113865715,1,1,4.627853644420827,0,2.7098799871129766,0,0.0,0.0,0.07377281484980591,1,1.112757782021874,18.29702474009273,81.9243818047363,0.7930517853345481,0,0.0,2.1986295261783995,44.60219418826465,,
101,3.3666666666666667,Direct Mapping,0.11095656123226144,0.2721153021364681,0.19086390547929577,0.16734010193423096,0.0783769304471751,0.3016377969507265,0.11095656123226144,0.10258598887078628,0.04227852135412846,0.0,0.7170152930796287,0.0,0.7170152930796287,0.9229197133450174,5.125104846189311,2.600349767579834,3.399426856504459,2.310101691039854,1,0,3.211235200930071,1,0.4808189246562194,1,0.0,0.23765097680408742,0.06072859638728778,1,1.3987245635885923,15.373849905907782,120.1117819181486,0.7860834555803871,0,0.0,2.7774724995399978,83.27944036379941,,
102,3.4,Direct Mapping,0.13651784321896962,0.17930238353445954,0.18839765624057705,0.3136957899663404,0.1581694055914799,0.10635469707988424,0.13651784321896962,0.13534757690813867,0.01783689833616431,0.0,0.8495068647286926,0.0,0.8495068647286926,3.6134256470317645,4.258114628758775,3.446929626156263,4.681261689088553,4.162150585576556,1,0,4.859073584445414,1,2.810167845924986,1,0.05428933791706057,0.0,0.04778355918926758,1,1.6710247858779257,11.035950961930986,149.12745247792247,0.8105250785983512,0,0.0,3.3550001675202648,121.20720911131113,,
103,3.433333333333333,Direct Mapping,0.11815454267118697,0.3170734460105019,0.3861533582108348,0.2695015102671877,0.2546131115644405,0.042348053718082763,0.11815454267118697,0.11790261284736069,0.007711668924605175,0.0,0.6769979821157593,0.0,0.6769979821157593,0.5791101833521977,1.7296766547173206,1.9309056510990534,2.2961019345550255,5.0094267637577135,1,0,3.5424094068026135,1,4.512703954527623,1,0.0021013462770852337,0.022374919971016153,0.034952085298665114,1,1.8432273682447817,9.586442414401592,161.88560880592712,0.8206503080099103,0,0.0,3.6884937773545143,140.27022195504162,,
104,3.466666666666667,Direct Mapping,0.12987438041516486,0.15527666840075763,0.21682870255249442,0.22974044605669097,0.12403676604329977,0.43363441945023046,0.12987438041516486,0.12956996163887488,0.008887054018258844,0.0,0.40654215085623957,0.0,0.40654215085623957,5.029353815647889,3.5405957647152255,3.830998013783198,6.315819544837131,1.8579117147408228,1,1,6.595680126605328,1,1.3104063730416005,0,0.03345007182431406,0.0,0.022248430588630463,1,1.8560816487139544,10.733729824344968,155.67201365123998,0.8194749229162567,0,0.0,3.7206726014508917,133.5126738720025,,
105,3.5,Direct Mapping,0.10421590352587234,0.3050372681255428,0.1909352535049239,0.11745536981314826,0.17770483736912146,0.1022801405903498,0.10421590352587234,0.10418388453421934,0.002583166869248976,0.0,0.5356411281883574,0.0,0.5356411281883574,3.5663410401536257,3.9221837672075317,1.6523562664726905,3.271713786380746,5.885153534697686,0,0,2.0336506524199365,0,6.337082595784291,1,0.0,0.0,0.009686708924152021,1,1.727894710133335,12.72960692230708,132.29836835913815,0.8309451438037645,0,0.0,3.4511732466626115,108.87460475750362,,
106,3.533333333333333,Direct Mapping,0.12935535696916398,0.1522975343800667,0.173444527455439,0.31447480376744624,0.17400431894217355,0.24991575601084803,0.12935535696916398,0.1281264610300197,0.01778815225206598,0.0,0.8749688311928715,0.0,0.8749688311928715,2.0156052216161897,2.1655820358914633,3.153062074616836,4.489048251330383,1.7160072162367648,0,1,3.865625106544587,0,1.4878142822059701,0,0.0,0.0,0.0,0,1.448646139457433,14.48530707770509,94.73075049744271,0.8105738246824495,0,0.0,2.88984455555355,83.89780802093806,,
107,3.566666666666667,Direct Mapping,0.12238728750121235,0.17157122639625091,0.23605653546947622,0.19274621834948172,0.15198031449687255,0.19144474977233827,0.12238728750121235,0.115732932423907,0.03980623687900908,0.0,0.4453728213350375,0.0,0.4453728213350375,1.9120891857765605,4.072775039572732,5.566795203887797,2.879145647789231,3.5387871226026526,0,1,2.667898209133341,0,2.154200083714125,0,0.0,0.0,0.0,0,1.3910411389936748,15.680827513282765,89.34854749226092,0.7885557400555064,0,0.0,2.7714609719523486,72.27866689085954,,
108,3.6,Direct Mapping,0.12336002040425886,0.14687709884490818,0.12758045000423313,0.18594878884075303,0.25655325800151674,0.025317576924090365,0.12336002040425886,0.12024730454209051,0.02753689133691206,0.0,1.4206957530863291,0.0,1.4206957530863291,4.145905013186465,3.1262387738564636,1.4824251290108341,4.734381143642961,1.8530397963891085,1,0,0.9948093395505009,1,0.9125167287864684,1,0.0390741634521963,0.0,0.0,0,1.4740952540791301,15.371945618813692,103.53225948367258,0.8008250855976035,0,0.0,2.935835265162574,78.47183293468015,,
109,3.6333333333333333,Direct Mapping,0.11746296224633566,0.2617768428672671,0.18322494059267325,0.13614857755638632,0.2826206361189088,0.19614253477828192,0.11746296224633566,0.10632726415802393,0.04992054082593533,0.0,0.6749910047901141,0.0,0.6749910047901141,3.259458516905786,1.1175687209710605,2.6148344339730802,4.944695587411611,5.200136523279806,1,0,4.944104521285783,1,3.961482732687845,1,0.17697518523704137,0.07337090100029912,0.0,0,1.598316392018268,13.929144677397701,122.29728385432198,0.8782825177604509,0,0.0,3.2114574876617095,97.43743393047635,,
110,3.6666666666666665,Direct Mapping,0.09802164574417077,0.1413991878980768,0.05748174582937195,0.04177067360057424,0.11332504798692243,0.3309751764095712,0.09802164574417077,0.09775699148592987,0.0071981699073825345,0.0,0.5810688147720612,0.0,0.5810688147720612,2.4076371290495273,4.153157793236782,3.6856219478831864,6.485038806882205,2.350536670545878,1,1,2.383841243674017,1,3.6284847553984276,0,0.0,0.0,0.0,0,1.6749839313262551,11.270491984407693,135.36460874952738,0.835560146841898,0,0.0,3.3502826935811965,115.29837478419176,,
111,3.7,Direct Mapping,0.10937951219981694,0.1293536990637645,0.13239959591651082,0.1408618804141836,0.24267903435826801,0.06354361869583391,0.10937951219981694,0.10851941629752347,0.013689922407183253,0.0,0.8987259446803858,0.0,0.8987259446803858,2.472928596131889,3.6771963594342387,4.06336504447798,3.33225966806608,2.7310905080102232,0,0,3.1978626073543626,0,3.281774193747485,1,0.0,0.06410772199907978,0.0,0,1.7827063389613638,11.460755915465084,145.23633608390173,0.8420518993416988,0,0.0,3.5605431828118896,122.70867073429305,,
112,3.7333333333333334,Direct Mapping,0.12554524488075192,0.07531122768717774,0.27963084082801537,0.2695391348613222,0.20696611045354116,0.3108969098372504,0.12554524488075192,0.12531986420854843,0.007519318248281781,0.0,0.8931417328905603,0.0,0.8931417328905603,1.726516917962902,2.786869604544425,5.369857834546746,5.750207046505783,2.9066508881319564,0,1,2.9390614726818938,1,4.329944863474506,0,0.05771619166263191,0.0,0.0,0,1.7353616482985899,12.333554013519711,138.2699332978766,0.8358812951827973,0,0.0,3.4615337451589476,115.5215790112258,,
113,3.7666666666666666,Direct Mapping,0.14850040043237564,0.1430394097124659,0.13646765714236442,0.22330030563811287,0.21559318962941287,0.17971561891205884,0.14850040043237564,0.14695684713393886,0.021355421068853575,0.0,1.4978031108497118,0.0,1.4978031108497118,3.0081917968335077,2.8426025050592902,6.969449457844833,2.4737111267766,4.069458371579304,0,0,1.387278076485797,1,5.451605062294004,1,0.19662644726986417,0.02642602343519823,0.0,0,1.6576068637306032,13.077705921845189,123.00051378508016,0.807006555865662,0,0.0,3.323269459765966,99.84753141665598,,
114,3.8,Direct Mapping,0.16044679542230125,0.15984055831816943,0.2659129455434132,0.2545244685115896,0.1370530338350081,0.07334996420688895,0.16044679542230125,0.15764149566839677,0.02987194343722266,0.0,0.3234112967217198,0.0,0.3234112967217198,1.2591194930363299,7.709438635424039,2.0808625876722155,5.1481764459039425,5.22938328763473,1,0,4.184296614545269,0,3.5182244993671095,0,0.0,0.0,0.0,0,1.4758379303405815,14.598616840593643,99.22163901677226,0.7984900334972929,0,0.0,2.9446896423708027,86.02443574528547,,
115,3.8333333333333335,Direct Mapping,0.1342312721133085,0.2219138258628354,0.4742435862052864,0.20340126801932462,0.2609440098994469,0.17809468499154643,0.1342312721133085,0.13409386587025912,0.006072030066297751,0.0,0.7852809334373739,0.0,0.7852809334373739,1.413103955268673,2.9202226812205545,1.9497501353571576,2.5995064517081388,2.0336538568532423,0,0,2.49387759467687,1,0.931879190136446,0,0.0,0.0,0.0,0,1.5101915057246476,14.773687913030075,105.2446697392357,0.8222899468682178,0,0.0,3.0206061268643274,82.3423764398194,,
116,3.8666666666666667,Direct Mapping,0.1257796411210466,0.12632027328283105,0.3263551675026699,0.14765761974646982,0.16663082018052872,0.18394899915093868,0.1257796411210466,0.12549755751099487,0.008419096110261037,0.0,0.43241739705350934,0.0,0.43241739705350934,4.0316420280025635,7.304745184149151,5.237130395152073,2.5208606633536887,2.6466519959847954,1,0,2.2209638427826612,0,1.69646197442476,0,0.0,0.0,0.0,0,1.5593745404169395,14.598694677637456,112.58928000823073,0.8367810730447766,0,0.0,3.102734599596485,89.74221263846765,,
117,3.9,Direct Mapping,0.14355173274359617,0.21704494763897236,0.1876595563943077,0.4222251042766095,0.17050203996214666,0.135230435349951,0.14355173274359617,0.14351651665832088,0.00317953140427385,0.0,0.8903529153344429,0.0,0.8903529153344429,3.8168404896821277,3.480352816427734,1.7036186292284694,5.30266241718955,1.8187076623438805,1,1,4.791748177577327,0,2.468143410096765,1,0.0,0.0,0.0,0,1.6536936693931585,13.18335912486775,127.61055686587513,0.8315415083387894,0,0.0,3.3078823468117995,103.49291031184052,,
118,3.933333333333333,Direct Mapping,0.08435935403889153,0.17764770166878738,0.12456374697388586,0.23172108873429526,0.3636987032349501,0.06605366574741521,0.08435935403889153,0.08003637323008968,0.026658574118523792,0.0,0.5459219734322925,0.0,0.5459219734322925,5.178897424021036,2.241783594691099,5.043114035542233,2.5509678720319617,3.255702682995104,1,0,1.8401202861213404,0,2.47039090090842,0,0.0,0.0,0.0,0,1.660227248552631,11.387437049296262,132.27243611890705,0.8017034028159917,0,0.0,3.3091848784475153,113.88798683199943,,
119,3.966666666666667,Direct Mapping,0.10809587439029142,0.24603164075678133,0.12999131060393015,0.08734633861067484,0.2798815221627351,0.1262322571577548,0.10809587439029142,0.10806508893935328,0.002579653606847976,0.0,0.8169379831039544,0.0,0.8169379831039544,6.012136644847056,2.24666845024958,1.7385741212275465,5.723828161353099,3.6171779741935506,1,0,5.897072766963492,0,3.0744631519792116,0,0.0,0.0,0.0,0,1.7609731432042988,12.44282996823834,140.18224453647147,0.8257823233276675,0,0.0,3.5244978904132975,116.02224670727975,,
120,4.0,Direct Mapping,0.13596366841864144,0.32677161122172604,0.21677933266886196,0.24653042631300934,0.039888953599924754,0.2877554825199892,0.13596366841864144,0.134253208091287,0.021498726637916743,0.0,0.7862747222675509,0.0,0.7862747222675509,1.8009129812512972,1.9889232102031793,2.471977324309778,0.9585219824585145,1.3410575173014831,0,0,1.5770421861659185,1,1.8798334725851844,0,0.0,0.0,0.0,0,1.701177982941399,12.434179399492557,131.44386270103607,0.8068632502965988,0,0.0,3.3934247217332705,107.38655925630786,,
121,4.033333333333333,Direct Mapping,0.11970249187639562,0.2645195689443271,0.1896115610325723,0.16336373029848017,0.2601270415229487,0.1320014456173634,0.11970249187639562,0.11680804051534326,0.026164254860104208,0.0,0.6882614094851144,0.0,0.6882614094851144,5.044161000753002,2.5106623859436055,3.5677012361348157,1.9879073871754633,3.7462073132429357,1,0,1.081697647906111,0,3.257513752712733,0,0.0,0.0,0.0,0,1.5919382405252767,13.832558126159002,115.41693756447825,0.8021977220744113,0,0.0,3.1600451636592175,94.56579467048319,,
122,4.066666666666666,Direct Mapping,0.09534525423019957,0.09677885690309518,0.08116479442414097,0.10850515776406663,0.10552993376601565,0.16515221778731815,0.09534525423019957,0.09267867951529761,0.022391513292364662,0.0,1.0521596138444351,0.0,1.0521596138444351,5.236630129259766,3.2145323068976817,3.7091349824006783,3.0138017653485223,4.7484560404424805,0,1,3.3644680079581617,1,3.8204799613054647,1,0.0,0.012967041361327092,0.0,0,1.5083659032038135,14.382046726552561,103.96388089345244,0.8059704636421509,0,0.0,3.0053264660023076,86.50305056545672,,
123,4.1,Direct Mapping,0.1538595381451686,0.24812882570223016,0.3165140409341601,0.18367439543548983,0.12501034422718788,0.2405989034179191,0.1538595381451686,0.15378457857118114,0.004802173667080356,0.0,0.9709756328265537,0.0,0.9709756328265537,2.9819101233371526,1.985139950659692,3.4781108819804842,3.3729693289077742,4.358819679854826,0,1,1.3864630947337402,1,3.0803755373612254,1,0.042843394393473434,0.025229354999630124,0.0,0,1.5588408281718804,14.538108675223283,113.40325297224835,0.8235598032674352,0,0.0,3.1006838951590354,87.09541698284072,,
124,4.133333333333334,Direct Mapping,0.15449753314584538,0.10599662907182125,0.1827625615039943,0.22097814876052577,0.27323252550871674,0.22808301086293276,0.15449753314584538,0.15446521626928778,0.003159859337652615,0.0,0.826640669901749,0.0,0.826640669901749,2.081479473167091,5.390848602938682,1.4364465052621536,4.420173914709656,2.7387074496183788,0,0,4.185318390031225,1,2.818800893599047,0,0.1252773812513201,0.0,0.0,0,1.5506813715314924,14.258489921003415,113.78381396091483,0.8252021175968629,0,0.0,3.1059747638881183,96.67653302238969,,
125,4.166666666666667,Direct Mapping,0.11225946983991628,0.24748958670162516,0.1283115789485178,0.19271579024006688,0.3093215377467172,0.22790836968457578,0.11225946983991628,0.10911151955438246,0.026398198220194624,0.0,0.568227975608399,0.0,0.568227975608399,4.34544624618787,2.5970655442827737,3.305290252075518,6.1371400261918225,1.1936466602002571,1,0,7.041079659235863,0,1.0789015745369173,1,0.0,0.1135064167727178,0.0,0,1.7085602586772424,12.499849844809047,130.3647425510096,0.8547601751547101,0,0.0,3.4108474954159615,107.70965010857589,,
126,4.2,Direct Mapping,0.12143851206438029,0.2562674912327304,0.10995343512342905,0.10598512754059872,0.1378305143972906,0.22521514227451342,0.12143851206438029,0.11998406034812878,0.018738662566662234,0.0,0.8157140038492395,0.0,0.8157140038492395,2.9361825705224898,4.742044382727201,3.0622253869780356,7.296519828672179,3.731398721960963,0,1,4.631838883611824,0,3.3949479857114295,0,0.0,0.0,0.0,0,1.7791336661297559,11.439347550370949,138.96712428568443,0.8096233143678533,0,0.0,3.5490725934398717,113.23350537727306,,
127,4.233333333333333,Direct Mapping,0.14158713612836596,0.1722287255576629,0.23398890599156938,0.18125908123666756,0.2722527271867717,0.07354071925660675,0.14158713612836596,0.14091874784845537,0.013741310776483107,0.0,0.6244769269331996,0.0,0.6244769269331996,2.542847004152737,3.6495263744454536,2.402867069916975,6.283101003690305,4.747229249558983,1,0,5.085453833998238,1,1.7500416234741938,1,0.12934110487110811,0.019022961753009812,0.0,0,1.6905903947100418,13.072509513436158,131.17929963221528,0.8146206661580324,0,0.0,3.372341848197966,110.7688010489793,,
128,4.266666666666667,Direct Mapping,0.11730992517237075,0.19741818932745397,0.2920825042583152,0.16310747601885983,0.2924952640973775,0.35626709728206435,0.11730992517237075,0.11583112987400541,0.018567926541714797,0.0,0.6387793023508755,0.0,0.6387793023508755,1.6584792314875727,0.6975975430711134,2.5139117612886466,5.77641208273273,3.2465400706115295,0,0,5.273492179595699,0,2.7588122464100975,1,0.0,0.17867808155245934,0.0,0,1.6269765438359738,13.407022586985107,124.30899165060673,0.8469299034762303,0,0.0,3.28153758532201,102.76976453381633,,
129,4.3,Direct Mapping,0.12383584367368573,0.09788243500364228,0.2399493348388126,0.2533246553429671,0.1827222079124772,0.21439086620550685,0.12383584367368573,0.114754205378173,0.0465487757776466,0.0,0.44016212429486107,0.0,0.44016212429486107,2.487601514374561,5.70768481929928,1.6464944767945595,1.6134854336885438,2.335171762152389,0,1,2.333034336830563,0,1.0317020573965987,0,0.0,0.0,0.0,0,1.569452687495919,13.731625228598546,112.74604968276462,0.7818132011568689,0,0.0,3.138017276230778,92.31011489717912,,
130,4.333333333333333,Direct Mapping,0.1324988617201771,0.2559542050647611,0.10539436342144838,0.21220704637866195,0.2252086220665504,0.292172661127792,0.1324988617201771,0.13240051435227068,0.005104131306773341,0.0,0.48392418125200265,0.0,0.48392418125200265,5.674210059647843,1.8632159745496557,6.505079403368288,3.0301229718864584,1.4797674235425653,0,0,2.589959487712697,0,0.8180522435194799,1,0.0,0.03476752859109647,0.0,0,1.5246439202619577,14.53341312591415,106.6656154356154,0.8232578456277422,0,0.0,3.065515551335405,88.10628067496808,,
131,4.366666666666666,Direct Mapping,0.1185481559593401,0.339304964358688,0.17066748956809655,0.2620060842979029,0.04508078056834962,0.2675606356702929,0.1185481559593401,0.11746733825356875,0.015971528573736626,0.0,0.42762634183791204,0.0,0.42762634183791204,1.881963864396878,4.687890583894074,0.859870508099469,2.7378283807200834,2.5176955144807014,0,0,2.9271305333220594,0,2.2478398429137543,1,0.0,0.0,0.0,0,1.5791443058928234,14.428935406990803,116.05053178349344,0.8123904483607789,0,0.0,3.161092070720281,91.37764754098801,,
132,4.4,Direct Mapping,0.16085803482740482,0.302333157401985,0.20778601332248256,0.16538305813965526,0.27831208442785843,0.2827047084724225,0.16085803482740482,0.16077415457819874,0.005194091662653055,0.0,0.42532536260374304,0.0,0.42532536260374304,3.6653787286013033,3.182696574694077,4.932503823660199,2.8889754114564936,5.159890573542044,0,1,1.9134031277290244,0,4.579239500569549,0,0.0,0.0,0.0,0,1.6585744784424241,12.922017024528698,124.84605061767905,0.8231678852718625,0,0.0,3.3124943391570096,101.10509706541926,,
133,4.433333333333334,Direct Mapping,0.13486153671240023,0.26102365315430187,0.33573387949359607,0.2718935506492198,0.16842107416200355,0.1948559690849951,0.13486153671240023,0.13437645664880485,0.011428122459176904,0.0,0.7921713758965097,0.0,0.7921713758965097,1.4475944884739413,1.5053639615918533,4.973412108843748,3.8169772544705762,1.6108037054034536,0,0,3.2592927631064637,0,2.4940288391245415,1,0.0,0.16788520151329667,0.0,0,1.646754582309078,12.345840819068592,125.32873590695009,0.8169338544753386,0,0.0,3.2947849183269775,110.2249174789898,,
134,4.466666666666667,Direct Mapping,0.11402855953666105,0.2525604783517386,0.16068837810941947,0.3462248912534959,0.3023253814334195,0.20182647414438923,0.11402855953666105,0.11171517274100738,0.022852408395019008,0.0,1.057392859081848,0.0,1.057392859081848,5.0101308606182675,5.019500243138698,4.1505944026324,1.569815562532306,5.256297670142723,1,1,1.392350460327106,1,2.574156305101984,0,0.0,0.0,0.0,0,1.738024860292849,12.334160197359743,136.72999169239253,0.8055095685394965,0,0.0,3.4759633488674697,112.29950930064524,,
135,4.5,Direct Mapping,0.12446619290673103,0.12618763372700198,0.04626458436922322,0.06680402124519351,0.20329178735754566,0.25753215932607293,0.12446619290673103,0.12395640712805411,0.011253546489870536,0.0,0.4850479915309427,0.0,0.4850479915309427,2.554121555070323,1.1367298325868695,3.7725956370550127,7.590671536967629,1.9628814879206817,0,1,7.529230385012937,0,0.4597884668901908,0,0.0,0.0,0.0,0,1.7138039017776927,13.283475292899572,133.45426891359784,0.8396155234243861,0,0.0,3.4222243143175564,106.55839163694584,,
136,4.533333333333333,Direct Mapping,0.13144064381966905,0.115622545019409,0.11828960655040684,0.2987027369377443,0.21534129288311907,0.3311388825142522,0.13144064381966905,0.13141680568900443,0.0025032039923975624,0.0,0.7108895304321662,0.0,0.7108895304321662,3.194055525056792,2.1908901262344007,3.4455869726504678,3.09921775197188,1.1214492300919086,0,1,2.98838767103788,0,1.9839170722349109,0,0.0,0.0,0.0,0,1.6094819944202732,13.35483553831663,119.04566247898263,0.8308651809269131,0,0.0,3.229820530511399,97.48902497348814,,
137,4.566666666666666,Direct Mapping,0.11697167071529059,0.2833669763262635,0.13262084257991247,0.20668056614377298,0.2719747827991725,0.20902369297401494,0.11697167071529059,0.11495455777681898,0.021629179278519928,0.0,0.8399226856532566,0.0,0.8399226856532566,1.6610714506276267,1.279395618530254,6.058793777382768,2.633609713267889,4.986522529629575,1,1,2.391060258029505,0,2.670752853777967,0,0.0,0.0,0.0,0,1.510620787076105,13.376650664476024,102.51342910135891,0.8499911562130354,0,0.0,3.0299072009093835,90.47739745456116,,
138,4.6,Direct Mapping,0.15951883053884086,0.08318457458252591,0.18370603867343185,0.191159631788451,0.09580441067069019,0.25846481110575187,0.15951883053884086,0.15173969390348055,0.04920693640694829,0.0,0.7674285051773996,0.0,0.7674285051773996,3.085020062180066,5.947355162792406,0.7802246696522187,6.776868011602883,2.60365369371071,0,0,4.026833342094602,1,3.017893737019094,1,0.006696243486031476,0.1539549079288295,0.0,0,1.6090412863489603,14.76660484577814,112.48501454000846,0.7791550405275672,0,0.0,3.212546555678491,89.13627081491079,,
139,4.633333333333334,Direct Mapping,0.13343863698485986,0.1542306909812631,0.321785000853116,0.20486524835879702,0.24144862143316612,0.0812783241993551,0.13343863698485986,0.13256772717576276,0.015220629153544829,0.0,0.8745698446252844,0.0,0.8745698446252844,2.0995669180892604,1.6456388812934604,4.024481440611762,2.337886714596789,4.906354599140583,0,1,1.8277521535102002,1,2.3993562146744947,1,0.24552627587762627,0.0,0.0,0,1.716908606417116,14.859946286213287,129.47972841447526,0.8131413477809707,0,0.0,3.4422066061425753,95.81548415970629,,
140,4.666666666666667,Direct Mapping,0.13510142636926356,0.200256438383289,0.20510666048472176,0.2016290649087604,0.09657197212971175,0.4242825202348678,0.13510142636926356,0.13506386274644014,0.0031856533113824304,0.0,0.6580953574514956,0.0,0.6580953574514956,1.3905142483003992,2.912601055963168,3.765858768869032,6.321630025775335,4.564181614080084,1,0,3.209773344559981,0,2.6035424986525078,0,0.0,0.0,0.0,0,1.6767546410831988,13.400723689607347,131.98676110257563,0.831547630245898,0,0.0,3.3796557951558603,105.72820179085394,,
141,4.7,Direct Mapping,0.14685744020010125,0.17863925959204857,0.15351827081757993,0.22650846127468072,0.2889387137430471,0.36509213467624174,0.14685744020010125,0.14636480413881447,0.012018812401098034,0.0,0.3355454266249363,0.0,0.3355454266249363,3.985427893251324,2.1659556330074037,3.1239714353323973,3.5437564313459378,6.236830101736897,1,1,2.532630953944502,0,6.365081415292664,1,0.0,0.1647840440917207,0.0,0,1.4855344325646416,10.572163250158708,119.12023455512302,0.8403807893356136,0,0.0,2.9904004393971637,111.72041981729696,,
142,4.733333333333333,Direct Mapping,0.11566938553003416,0.22506520679084524,0.09696567504792268,0.17540263213952287,0.22731382381661439,0.33401314101561247,0.11566938553003416,0.11546807455755521,0.006821327353715434,0.0,0.7441274522630468,0.0,0.7441274522630468,3.7070275036728866,1.4223354189154505,4.255005029397585,3.644686200067165,5.259123083165879,0,0,3.01497011057058,1,4.083878915587051,0,0.06384116016269509,0.0,0.0,0,1.5485176516824566,11.411961578128647,123.86229831822635,0.8215406495808001,0,0.0,3.114516188846309,111.54670375823166,,
143,4.766666666666667,Direct Mapping,0.14692049127175283,0.16386077835209464,0.1801616267377725,0.2217816865057214,0.18243465061203273,0.41248999202945974,0.14692049127175283,0.14394011062325995,0.029442746293389277,0.0,0.875559493272521,0.0,0.875559493272521,3.0115000632471127,2.7645959575647368,5.523084931445299,1.22500909098994,5.312119516718511,0,1,1.267630669309154,1,4.350599709975304,1,0.0429857985845059,0.0,0.0,0,1.7016571222774346,13.916359151300847,132.80879576856063,0.7989192306411262,0,0.0,3.420199087467179,103.42046648625598,,
144,4.8,Direct Mapping,0.1675585438043159,0.061797838234056365,0.20378824487614816,0.36395665490257156,0.2582410115254319,0.14962836640112945,0.1675585438043159,0.16476064413683505,0.030492552294585806,0.0,0.5994501927164642,0.0,0.5994501927164642,2.53934213348805,2.3597752175583704,4.265061608565225,3.946759475385357,6.1374666416839485,0,0,3.5571896026460474,1,6.60998911245171,0,0.021655601169852462,0.0,0.0,0,1.702829431389809,14.987206925276903,126.42094402984735,0.7978694246399297,0,0.0,3.4003642316814493,93.61952245316094,,
145,4.833333333333333,Direct Mapping,0.1511149484285753,0.1379761495095386,0.2183222156163269,0.1283153775035108,0.3146992858356368,0.3172879438987903,0.1511149484285753,0.15110945827817818,0.0012881216737959944,0.0,0.2901296338122952,0.0,0.2901296338122952,2.806168087625837,2.7849558779497987,4.633841174882074,3.4900290820397886,2.9025999336704573,1,1,3.983016195579,0,1.448080676814557,1,0.0,0.0,0.0,0,1.5595337184784004,14.48880460538146,106.07903685185978,0.8296500986083115,0,0.0,3.133838247696198,89.09275927186621,,
