motion,method,joint,violating_frames_gt_0p1deg,max_excess_deg
135_04,Basic IK,right_wrist_yaw_joint,0,0.0
47_01,Basic IK,left_hip_pitch_joint,0,0.0
47_01,Basic IK,left_hip_roll_joint,35,12.393280011733292
47_01,Basic IK,left_hip_yaw_joint,140,88.4654647987139
47_01,Basic IK,left_knee_joint,7,18.844643159502752
47_01,Basic IK,left_ankle_pitch_joint,330,46.45374387800725
47_01,Basic IK,left_ankle_roll_joint,225,55.236401257644246
47_01,Basic IK,right_hip_pitch_joint,0,0.0
47_01,Basic IK,right_hip_roll_joint,3,3.9633228954324893
47_01,Basic IK,right_hip_yaw_joint,160,104.97123779017627
47_01,Basic IK,right_knee_joint,27,27.511164691923415
47_01,Basic IK,right_ankle_pitch_joint,330,42.48061664908805
47_01,Basic IK,right_ankle_roll_joint,160,34.539074878249444
47_01,Basic IK,waist_yaw_joint,0,0.0
47_01,Basic IK,waist_roll_joint,0,0.0
47_01,Basic IK,waist_pitch_joint,330,32.03119025803632
47_01,Basic IK,left_shoulder_pitch_joint,0,0.0
47_01,Basic IK,left_shoulder_roll_joint,0,0.0
47_01,Basic IK,left_shoulder_yaw_joint,0,0.0
47_01,Basic IK,left_elbow_joint,0,0.0
47_01,Basic IK,left_wrist_roll_joint,0,0.0
47_01,Basic IK,left_wrist_pitch_joint,0,0.0
47_01,Basic IK,left_wrist_yaw_joint,0,0.0
47_01,Basic IK,right_shoulder_pitch_joint,0,0.0
47_01,Basic IK,right_shoulder_roll_joint,0,0.0
47_01,Basic IK,right_shoulder_yaw_joint,0,0.0
47_01,Basic IK,right_elbow_joint,0,0.0
47_01,Basic IK,right_wrist_roll_joint,0,0.0
47_01,Basic IK,right_wrist_pitch_joint,0,0.0
47_01,Basic IK,right_wrist_yaw_joint,0,0.0
76_10,Basic IK,left_hip_pitch_joint,235,12.977190273942831
76_10,Basic IK,left_hip_roll_joint,38,7.033307356513049
76_10,Basic IK,left_hip_yaw_joint,0,0.0
76_10,Basic IK,left_knee_joint,0,0.0
76_10,Basic IK,left_ankle_pitch_joint,0,0.0
76_10,Basic IK,left_ankle_roll_joint,342,437.8338085592396
76_10,Basic IK,right_hip_pitch_joint,182,10.502880397168747
76_10,Basic IK,right_hip_roll_joint,0,0.0
76_10,Basic IK,right_hip_yaw_joint,0,0.0
76_10,Basic IK,right_knee_joint,0,0.0
76_10,Basic IK,right_ankle_pitch_joint,0,0.0
76_10,Basic IK,right_ankle_roll_joint,336,132.3082328466648
76_10,Basic IK,waist_yaw_joint,0,0.0
76_10,Basic IK,waist_roll_joint,0,0.0
76_10,Basic IK,waist_pitch_joint,342,83.981826505344
76_10,Basic IK,left_shoulder_pitch_joint,0,0.0
76_10,Basic IK,left_shoulder_roll_joint,0,0.0
76_10,Basic IK,left_shoulder_yaw_joint,0,0.0
76_10,Basic IK,left_elbow_joint,0,0.0
76_10,Basic IK,left_wrist_roll_joint,0,0.0
76_10,Basic IK,left_wrist_pitch_joint,57,10.04075256559395
76_10,Basic IK,left_wrist_yaw_joint,0,0.0
76_10,Basic IK,right_shoulder_pitch_joint,0,0.0
76_10,Basic IK,right_shoulder_roll_joint,0,0.0
76_10,Basic IK,right_shoulder_yaw_joint,0,0.0
76_10,Basic IK,right_elbow_joint,0,0.0
76_10,Basic IK,right_wrist_roll_joint,0,0.0
76_10,Basic IK,right_wrist_pitch_joint,0,0.0
76_10,Basic IK,right_wrist_yaw_joint,0,0.0
05_04,GMR,left_hip_pitch_joint,0,0.0
05_04,GMR,left_hip_roll_joint,0,0.0
05_04,GMR,left_hip_yaw_joint,0,0.0
05_04,GMR,left_knee_joint,0,0.0
05_04,GMR,left_ankle_pitch_joint,0,0.0
05_04,GMR,left_ankle_roll_joint,0,3.1805546814635168e-15
05_04,GMR,right_hip_pitch_joint,0,0.0
05_04,GMR,right_hip_roll_joint,0,0.0
05_04,GMR,right_hip_yaw_joint,0,0.0
05_04,GMR,right_knee_joint,0,0.0
05_04,GMR,right_ankle_pitch_joint,0,6.3611093629270335e-15
05_04,GMR,right_ankle_roll_joint,0,3.1805546814635168e-15
05_04,GMR,waist_yaw_joint,0,0.0
05_04,GMR,waist_roll_joint,0,0.0
05_04,GMR,waist_pitch_joint,0,0.0
05_04,GMR,left_shoulder_pitch_joint,0,0.0
05_04,GMR,left_shoulder_roll_joint,0,0.0
05_04,GMR,left_shoulder_yaw_joint,0,0.0
05_04,GMR,left_elbow_joint,0,0.0
05_04,GMR,left_wrist_roll_joint,0,0.0
05_04,GMR,left_wrist_pitch_joint,0,0.0
05_04,GMR,left_wrist_yaw_joint,0,0.0
05_04,GMR,right_shoulder_pitch_joint,0,0.0
05_04,GMR,right_shoulder_roll_joint,0,0.0
05_04,GMR,right_shoulder_yaw_joint,0,0.0
05_04,GMR,right_elbow_joint,0,0.0
05_04,GMR,right_wrist_roll_joint,0,0.0
05_04,GMR,right_wrist_pitch_joint,0,0.0
05_04,GMR,right_wrist_yaw_joint,0,0.0
111_23,GMR,left_hip_pitch_joint,0,0.0
111_23,GMR,left_hip_roll_joint,0,0.0
111_23,GMR,left_hip_yaw_joint,0,0.0
111_23,GMR,left_knee_joint,0,0.0
111_23,GMR,left_ankle_pitch_joint,0,0.0
111_23,GMR,left_ankle_roll_joint,0,0.0
111_23,GMR,right_hip_pitch_joint,0,0.0
111_23,GMR,right_hip_roll_joint,0,0.0
111_23,GMR,right_hip_yaw_joint,0,0.0
111_23,GMR,right_knee_joint,0,0.0
111_23,GMR,right_ankle_pitch_joint,0,0.0
111_23,GMR,right_ankle_roll_joint,0,0.0
111_23,GMR,waist_yaw_joint,0,0.0
111_23,GMR,waist_roll_joint,0,0.0
111_23,GMR,waist_pitch_joint,0,0.0
111_23,GMR,left_shoulder_pitch_joint,0,0.0
111_23,GMR,left_shoulder_roll_joint,0,0.0
111_23,GMR,left_shoulder_yaw_joint,0,0.0
111_23,GMR,left_elbow_joint,0,0.0
111_23,GMR,left_wrist_roll_joint,0,0.0
111_23,GMR,left_wrist_pitch_joint,0,0.0
111_23,GMR,left_wrist_yaw_joint,0,0.0
111_23,GMR,right_shoulder_pitch_joint,0,0.0
111_23,GMR,right_shoulder_roll_joint,0,0.0
111_23,GMR,right_shoulder_yaw_joint,0,0.0
111_23,GMR,right_elbow_joint,0,0.0
111_23,GMR,right_wrist_roll_joint,0,0.0
111_23,GMR,right_wrist_pitch_joint,0,0.0
111_23,GMR,right_wrist_yaw_joint,0,0.0
113_20,GMR,left_hip_pitch_joint,0,0.0
113_20,GMR,left_hip_roll_joint,0,0.0
113_20,GMR,left_hip_yaw_joint,0,0.0
113_20,GMR,left_knee_joint,0,0.0
113_20,GMR,left_ankle_pitch_joint,0,0.0
113_20,GMR,left_ankle_roll_joint,0,3.1805546814635168e-15
113_20,GMR,right_hip_pitch_joint,0,0.0
113_20,GMR,right_hip_roll_joint,0,0.0
113_20,GMR,right_hip_yaw_joint,0,0.0
113_20,GMR,right_knee_joint,0,0.0
113_20,GMR,right_ankle_pitch_joint,0,0.0
113_20,GMR,right_ankle_roll_joint,0,3.1805546814635168e-15
113_20,GMR,waist_yaw_joint,0,0.0
113_20,GMR,waist_roll_joint,0,0.0
113_20,GMR,waist_pitch_joint,0,0.0
113_20,GMR,left_shoulder_pitch_joint,0,0.0
113_20,GMR,left_shoulder_roll_joint,0,0.0
113_20,GMR,left_shoulder_yaw_joint,0,0.0
113_20,GMR,left_elbow_joint,0,0.0
113_20,GMR,left_wrist_roll_joint,0,0.0
113_20,GMR,left_wrist_pitch_joint,0,0.0
113_20,GMR,left_wrist_yaw_joint,0,0.0
113_20,GMR,right_shoulder_pitch_joint,0,0.0
113_20,GMR,right_shoulder_roll_joint,0,0.0
113_20,GMR,right_shoulder_yaw_joint,0,0.0
113_20,GMR,right_elbow_joint,0,0.0
113_20,GMR,right_wrist_roll_joint,0,0.0
113_20,GMR,right_wrist_pitch_joint,0,0.0
113_20,GMR,right_wrist_yaw_joint,0,0.0
113_21,GMR,left_hip_pitch_joint,0,0.0
113_21,GMR,left_hip_roll_joint,0,0.0
113_21,GMR,left_hip_yaw_joint,0,0.0
113_21,GMR,left_knee_joint,0,0.0
113_21,GMR,left_ankle_pitch_joint,0,0.0
113_21,GMR,left_ankle_roll_joint,0,0.0
113_21,GMR,right_hip_pitch_joint,0,0.0
113_21,GMR,right_hip_roll_joint,0,0.0
113_21,GMR,right_hip_yaw_joint,0,0.0
113_21,GMR,right_knee_joint,0,0.0
113_21,GMR,right_ankle_pitch_joint,0,0.0
113_21,GMR,right_ankle_roll_joint,0,0.0
113_21,GMR,waist_yaw_joint,0,0.0
113_21,GMR,waist_roll_joint,0,0.0
113_21,GMR,waist_pitch_joint,0,0.0
113_21,GMR,left_shoulder_pitch_joint,0,0.0
113_21,GMR,left_shoulder_roll_joint,0,0.0
113_21,GMR,left_shoulder_yaw_joint,0,0.0
113_21,GMR,left_elbow_joint,0,0.0
113_21,GMR,left_wrist_roll_joint,0,0.0
113_21,GMR,left_wrist_pitch_joint,0,0.0
113_21,GMR,left_wrist_yaw_joint,0,0.0
113_21,GMR,right_shoulder_pitch_joint,0,0.0
113_21,GMR,right_shoulder_roll_joint,0,0.0
113_21,GMR,right_shoulder_yaw_joint,0,0.0
113_21,GMR,right_elbow_joint,0,0.0
113_21,GMR,right_wrist_roll_joint,0,0.0
113_21,GMR,right_wrist_pitch_joint,0,0.0
113_21,GMR,right_wrist_yaw_joint,0,0.0
114_15,GMR,left_hip_pitch_joint,0,0.0
114_15,GMR,left_hip_roll_joint,0,0.0
114_15,GMR,left_hip_yaw_joint,0,0.0
114_15,GMR,left_knee_joint,0,0.0
114_15,GMR,left_ankle_pitch_joint,0,0.0
114_15,GMR,left_ankle_roll_joint,0,0.0
114_15,GMR,right_hip_pitch_joint,0,0.0
114_15,GMR,right_hip_roll_joint,0,0.0
114_15,GMR,right_hip_yaw_joint,0,0.0
114_15,GMR,right_knee_joint,0,0.0
114_15,GMR,right_ankle_pitch_joint,0,0.0
114_15,GMR,right_ankle_roll_joint,0,0.0
114_15,GMR,waist_yaw_joint,0,0.0
114_15,GMR,waist_roll_joint,0,0.0
114_15,GMR,waist_pitch_joint,0,0.0
114_15,GMR,left_shoulder_pitch_joint,0,0.0
114_15,GMR,left_shoulder_roll_joint,0,0.0
114_15,GMR,left_shoulder_yaw_joint,0,0.0
114_15,GMR,left_elbow_joint,0,0.0
114_15,GMR,left_wrist_roll_joint,0,0.0
114_15,GMR,left_wrist_pitch_joint,0,0.0
114_15,GMR,left_wrist_yaw_joint,0,0.0
114_15,GMR,right_shoulder_pitch_joint,0,0.0
114_15,GMR,right_shoulder_roll_joint,0,0.0
114_15,GMR,right_shoulder_yaw_joint,0,0.0
114_15,GMR,right_elbow_joint,0,0.0
114_15,GMR,right_wrist_roll_joint,0,0.0
114_15,GMR,right_wrist_pitch_joint,0,0.0
114_15,GMR,right_wrist_yaw_joint,0,0.0
124_11,GMR,left_hip_pitch_joint,0,0.0
124_11,GMR,left_hip_roll_joint,0,0.0
124_11,GMR,left_hip_yaw_joint,0,0.0
124_11,GMR,left_knee_joint,0,0.0
124_11,GMR,left_ankle_pitch_joint,0,0.0
124_11,GMR,left_ankle_roll_joint,0,0.0
124_11,GMR,right_hip_pitch_joint,0,0.0
124_11,GMR,right_hip_roll_joint,0,0.0
124_11,GMR,right_hip_yaw_joint,0,0.0
124_11,GMR,right_knee_joint,0,0.0
124_11,GMR,right_ankle_pitch_joint,0,0.0
124_11,GMR,right_ankle_roll_joint,0,0.0
124_11,GMR,waist_yaw_joint,0,0.0
124_11,GMR,waist_roll_joint,0,0.0
124_11,GMR,waist_pitch_joint,0,0.0
124_11,GMR,left_shoulder_pitch_joint,0,0.0
124_11,GMR,left_shoulder_roll_joint,0,0.0
124_11,GMR,left_shoulder_yaw_joint,0,0.0
124_11,GMR,left_elbow_joint,0,0.0
124_11,GMR,left_wrist_roll_joint,0,0.0
124_11,GMR,left_wrist_pitch_joint,0,0.0
124_11,GMR,left_wrist_yaw_joint,0,0.0
124_11,GMR,right_shoulder_pitch_joint,0,0.0
124_11,GMR,right_shoulder_roll_joint,0,0.0
124_11,GMR,right_shoulder_yaw_joint,0,0.0
124_11,GMR,right_elbow_joint,0,0.0
124_11,GMR,right_wrist_roll_joint,0,0.0
124_11,GMR,right_wrist_pitch_joint,0,0.0
124_11,GMR,right_wrist_yaw_joint,0,0.0
135_04,GMR,left_hip_pitch_joint,0,0.0
135_04,GMR,left_hip_roll_joint,0,0.0
135_04,GMR,left_hip_yaw_joint,0,0.0
135_04,GMR,left_knee_joint,0,0.0
135_04,GMR,left_ankle_pitch_joint,0,6.3611093629270335e-15
135_04,GMR,left_ankle_roll_joint,0,0.0
135_04,GMR,right_hip_pitch_joint,0,0.0
135_04,GMR,right_hip_roll_joint,0,0.0
135_04,GMR,right_hip_yaw_joint,0,0.0
135_04,GMR,right_knee_joint,0,0.0
135_04,GMR,right_ankle_pitch_joint,0,0.0
135_04,GMR,right_ankle_roll_joint,0,0.0
135_04,GMR,waist_yaw_joint,0,0.0
135_04,GMR,waist_roll_joint,0,0.0
135_04,GMR,waist_pitch_joint,0,0.0
135_04,GMR,left_shoulder_pitch_joint,0,0.0
135_04,GMR,left_shoulder_roll_joint,0,0.0
135_04,GMR,left_shoulder_yaw_joint,0,0.0
135_04,GMR,left_elbow_joint,0,0.0
135_04,GMR,left_wrist_roll_joint,0,0.0
135_04,GMR,left_wrist_pitch_joint,0,0.0
135_04,GMR,left_wrist_yaw_joint,0,0.0
135_04,GMR,right_shoulder_pitch_joint,0,0.0
135_04,GMR,right_shoulder_roll_joint,0,0.0
135_04,GMR,right_shoulder_yaw_joint,0,0.0
135_04,GMR,right_elbow_joint,0,0.0
135_04,GMR,right_wrist_roll_joint,0,0.0
135_04,GMR,right_wrist_pitch_joint,0,0.0
135_04,GMR,right_wrist_yaw_joint,0,0.0
47_01,GMR,left_hip_pitch_joint,0,0.0
47_01,GMR,left_hip_roll_joint,0,0.0
47_01,GMR,left_hip_yaw_joint,0,0.0
47_01,GMR,left_knee_joint,0,0.0
47_01,GMR,left_ankle_pitch_joint,0,0.0
47_01,GMR,left_ankle_roll_joint,0,0.0
47_01,GMR,right_hip_pitch_joint,0,0.0
47_01,GMR,right_hip_roll_joint,0,0.0
47_01,GMR,right_hip_yaw_joint,0,0.0
47_01,GMR,right_knee_joint,0,0.0
47_01,GMR,right_ankle_pitch_joint,0,0.0
47_01,GMR,right_ankle_roll_joint,0,0.0
47_01,GMR,waist_yaw_joint,0,0.0
47_01,GMR,waist_roll_joint,0,0.0
47_01,GMR,waist_pitch_joint,0,0.0
47_01,GMR,left_shoulder_pitch_joint,0,0.0
47_01,GMR,left_shoulder_roll_joint,0,0.0
47_01,GMR,left_shoulder_yaw_joint,0,0.0
47_01,GMR,left_elbow_joint,0,0.0
47_01,GMR,left_wrist_roll_joint,0,0.0
47_01,GMR,left_wrist_pitch_joint,0,0.0
47_01,GMR,left_wrist_yaw_joint,0,0.0
47_01,GMR,right_shoulder_pitch_joint,0,0.0
47_01,GMR,right_shoulder_roll_joint,0,0.0
47_01,GMR,right_shoulder_yaw_joint,0,0.0
47_01,GMR,right_elbow_joint,0,0.0
47_01,GMR,right_wrist_roll_joint,0,0.0
47_01,GMR,right_wrist_pitch_joint,0,0.0
47_01,GMR,right_wrist_yaw_joint,0,0.0
76_10,GMR,left_hip_pitch_joint,0,0.0
76_10,GMR,left_hip_roll_joint,0,0.0
76_10,GMR,left_hip_yaw_joint,0,0.0
76_10,GMR,left_knee_joint,0,0.0
76_10,GMR,left_ankle_pitch_joint,0,0.0
76_10,GMR,left_ankle_roll_joint,0,0.0
76_10,GMR,right_hip_pitch_joint,0,0.0
76_10,GMR,right_hip_roll_joint,0,0.0
76_10,GMR,right_hip_yaw_joint,0,0.0
76_10,GMR,right_knee_joint,0,0.0
76_10,GMR,right_ankle_pitch_joint,0,0.0
76_10,GMR,right_ankle_roll_joint,0,0.0
76_10,GMR,waist_yaw_joint,0,0.0
76_10,GMR,waist_roll_joint,0,0.0
76_10,GMR,waist_pitch_joint,0,0.0
76_10,GMR,left_shoulder_pitch_joint,0,0.0
76_10,GMR,left_shoulder_roll_joint,0,0.0
76_10,GMR,left_shoulder_yaw_joint,0,0.0
76_10,GMR,left_elbow_joint,0,0.0
76_10,GMR,left_wrist_roll_joint,0,0.0
76_10,GMR,left_wrist_pitch_joint,0,0.0
76_10,GMR,left_wrist_yaw_joint,0,0.0
76_10,GMR,right_shoulder_pitch_joint,0,0.0
76_10,GMR,right_shoulder_roll_joint,0,0.0
76_10,GMR,right_shoulder_yaw_joint,0,0.0
76_10,GMR,right_elbow_joint,0,0.0
76_10,GMR,right_wrist_roll_joint,0,0.0
76_10,GMR,right_wrist_pitch_joint,0,0.0
76_10,GMR,right_wrist_yaw_joint,0,0.0
